date,time_series_name,historical_value
06/12/2022,time_series_5,-29.50409426
07/12/2022,time_series_5,-66.49008361
08/12/2022,time_series_5,-53.4772734
09/12/2022,time_series_5,1.61E-12
10/12/2022,time_series_5,53.79000599
11/12/2022,time_series_5,67.27002594
12/12/2022,time_series_5,30.02475475
13/12/2022,time_series_5,-30.11153149
14/12/2022,time_series_5,-67.85498269
15/12/2022,time_series_5,-54.57183748
16/12/2022,time_series_5,-3.84E-12
17/12/2022,time_series_5,54.88457007
18/12/2022,time_series_5,68.63492502
19/12/2022,time_series_5,30.63219198
20/12/2022,time_series_5,-30.71896873
21/12/2022,time_series_5,-69.21988176
22/12/2022,time_series_5,-55.66640155
23/12/2022,time_series_5,-1.40E-12
24/12/2022,time_series_5,55.97913414
25/12/2022,time_series_5,69.99982409
26/12/2022,time_series_5,31.23962922
27/12/2022,time_series_5,-31.32640596
28/12/2022,time_series_5,-70.58478084
29/12/2022,time_series_5,-56.76096563
30/12/2022,time_series_5,-3.00E-12
31/12/2022,time_series_5,57.07369822
01/01/2023,time_series_5,71.36472317
01/01/2022,time_series_6,-0.260825318
02/01/2022,time_series_6,-0.478349365
03/01/2022,time_series_6,-0.75
04/01/2022,time_series_6,-1.04330127
05/01/2022,time_series_6,-1.195873412
06/01/2022,time_series_6,-1.5
07/01/2022,time_series_6,-1.825777223
08/01/2022,time_series_6,-1.91339746
09/01/2022,time_series_6,-2.25
10/01/2022,time_series_6,-2.608253175
11/01/2022,time_series_6,-2.630921507
12/01/2022,time_series_6,-3
13/01/2022,time_series_6,-3.390729128
14/01/2022,time_series_6,-3.348445554
15/01/2022,time_series_6,-3.75
16/01/2022,time_series_6,-4.173205081
17/01/2022,time_series_6,-4.065969602
18/01/2022,time_series_6,-4.5
19/01/2022,time_series_6,-4.955681033
20/01/2022,time_series_6,-4.783493649
21/01/2022,time_series_6,-5.25
22/01/2022,time_series_6,-5.738156986
23/01/2022,time_series_6,-5.501017696
24/01/2022,time_series_6,-6
25/01/2022,time_series_6,-6.520632939
26/01/2022,time_series_6,-6.218541744
27/01/2022,time_series_6,-6.75
28/01/2022,time_series_6,-7.303108891
29/01/2022,time_series_6,-6.936065791
30/01/2022,time_series_6,-7.5
31/01/2022,time_series_6,-8.085584844
01/02/2022,time_series_6,-7.653589838
02/02/2022,time_series_6,-8.25
03/02/2022,time_series_6,-8.868060797
04/02/2022,time_series_6,-8.371113886
05/02/2022,time_series_6,-9
06/02/2022,time_series_6,-9.650536749
07/02/2022,time_series_6,-9.088637933
08/02/2022,time_series_6,-9.75
09/02/2022,time_series_6,-10.4330127
10/02/2022,time_series_6,-9.806161981
11/02/2022,time_series_6,-10.5
12/02/2022,time_series_6,-11.21548865
13/02/2022,time_series_6,-10.52368603
14/02/2022,time_series_6,-11.25
15/02/2022,time_series_6,-11.99796461
16/02/2022,time_series_6,-11.24121008
17/02/2022,time_series_6,-12
18/02/2022,time_series_6,-12.78044056
19/02/2022,time_series_6,-11.95873412
20/02/2022,time_series_6,-12.75
21/02/2022,time_series_6,-13.56291651
22/02/2022,time_series_6,-12.67625817
23/02/2022,time_series_6,-13.5
24/02/2022,time_series_6,-14.34539247
25/02/2022,time_series_6,-13.39378222
26/02/2022,time_series_6,-14.25
27/02/2022,time_series_6,-15.12786842
28/02/2022,time_series_6,-14.11130626
01/03/2022,time_series_6,-15
02/03/2022,time_series_6,-15.91034437
03/03/2022,time_series_6,-14.82883031
04/03/2022,time_series_6,-15.75
05/03/2022,time_series_6,-16.69282032
06/03/2022,time_series_6,-15.54635436
07/03/2022,time_series_6,-16.5
08/03/2022,time_series_6,-17.47529628
09/03/2022,time_series_6,-16.26387841
10/03/2022,time_series_6,-17.25
11/03/2022,time_series_6,-18.25777223
12/03/2022,time_series_6,-16.98140245
13/03/2022,time_series_6,-18
14/03/2022,time_series_6,-19.04024818
15/03/2022,time_series_6,-17.6989265
16/03/2022,time_series_6,-18.75
17/03/2022,time_series_6,-19.82272413
18/03/2022,time_series_6,-18.41645055
19/03/2022,time_series_6,-19.5
20/03/2022,time_series_6,-20.60520009
21/03/2022,time_series_6,-19.1339746
22/03/2022,time_series_6,-20.25
23/03/2022,time_series_6,-21.38767604
24/03/2022,time_series_6,-19.85149864
25/03/2022,time_series_6,-21
26/03/2022,time_series_6,-22.17015199
27/03/2022,time_series_6,-20.56902269
28/03/2022,time_series_6,-21.75
29/03/2022,time_series_6,-22.95262794
30/03/2022,time_series_6,-21.28654674
31/03/2022,time_series_6,-22.5
01/04/2022,time_series_6,-23.7351039
02/04/2022,time_series_6,-22.00407079
03/04/2022,time_series_6,-23.25
04/04/2022,time_series_6,-24.51757985
05/04/2022,time_series_6,-22.72159483
06/04/2022,time_series_6,-24
07/04/2022,time_series_6,-25.3000558
08/04/2022,time_series_6,-23.43911888
09/04/2022,time_series_6,-24.75
10/04/2022,time_series_6,-26.08253175
11/04/2022,time_series_6,-24.15664293
12/04/2022,time_series_6,-25.5
13/04/2022,time_series_6,-26.86500771
14/04/2022,time_series_6,-24.87416698
15/04/2022,time_series_6,-26.25
16/04/2022,time_series_6,-27.64748366
17/04/2022,time_series_6,-25.59169102
18/04/2022,time_series_6,-27
19/04/2022,time_series_6,-28.42995961
20/04/2022,time_series_6,-26.30921507
21/04/2022,time_series_6,-27.75
22/04/2022,time_series_6,-29.21243557
23/04/2022,time_series_6,-27.02673912
24/04/2022,time_series_6,-28.5
25/04/2022,time_series_6,-29.99491152
26/04/2022,time_series_6,-27.74426316
27/04/2022,time_series_6,-29.25
28/04/2022,time_series_6,-30.77738747
29/04/2022,time_series_6,-28.46178721
30/04/2022,time_series_6,-30
01/05/2022,time_series_6,-31.55986342
02/05/2022,time_series_6,-29.17931126
03/05/2022,time_series_6,-30.75
04/05/2022,time_series_6,-32.34233938
05/05/2022,time_series_6,-29.89683531
06/05/2022,time_series_6,-31.5
07/05/2022,time_series_6,-33.12481533
08/05/2022,time_series_6,-30.61435935
09/05/2022,time_series_6,-32.25
10/05/2022,time_series_6,-33.90729128
11/05/2022,time_series_6,-31.3318834
12/05/2022,time_series_6,-33
13/05/2022,time_series_6,-34.68976723
14/05/2022,time_series_6,-32.04940745
15/05/2022,time_series_6,-33.75
16/05/2022,time_series_6,-35.47224319
17/05/2022,time_series_6,-32.7669315
18/05/2022,time_series_6,-34.5
19/05/2022,time_series_6,-36.25471914
20/05/2022,time_series_6,-33.48445554
21/05/2022,time_series_6,-35.25
22/05/2022,time_series_6,-37.03719509
23/05/2022,time_series_6,-34.20197959
24/05/2022,time_series_6,-36
25/05/2022,time_series_6,-37.81967104
26/05/2022,time_series_6,-34.91950364
27/05/2022,time_series_6,-36.75
28/05/2022,time_series_6,-38.602147
29/05/2022,time_series_6,-35.63702769
30/05/2022,time_series_6,-37.5
31/05/2022,time_series_6,-39.38462295
01/06/2022,time_series_6,-36.35455173
02/06/2022,time_series_6,-38.25
03/06/2022,time_series_6,-40.1670989
04/06/2022,time_series_6,-37.07207578
05/06/2022,time_series_6,-39
06/06/2022,time_series_6,-40.94957485
07/06/2022,time_series_6,-37.78959983
08/06/2022,time_series_6,-39.75
09/06/2022,time_series_6,-41.73205081
10/06/2022,time_series_6,-38.50712387
11/06/2022,time_series_6,-40.5
12/06/2022,time_series_6,-42.51452676
13/06/2022,time_series_6,-39.22464792
14/06/2022,time_series_6,-41.25
15/06/2022,time_series_6,-43.29700271
16/06/2022,time_series_6,-39.94217197
17/06/2022,time_series_6,-42
18/06/2022,time_series_6,-44.07947867
19/06/2022,time_series_6,-40.65969602
20/06/2022,time_series_6,-42.75
21/06/2022,time_series_6,-44.86195462
22/06/2022,time_series_6,-41.37722006
23/06/2022,time_series_6,-43.5
24/06/2022,time_series_6,-45.64443057
25/06/2022,time_series_6,-42.09474411
26/06/2022,time_series_6,-44.25
27/06/2022,time_series_6,-46.42690652
28/06/2022,time_series_6,-42.81226816
29/06/2022,time_series_6,-45
30/06/2022,time_series_6,-47.20938248
01/07/2022,time_series_6,-43.52979221
02/07/2022,time_series_6,-45.75
03/07/2022,time_series_6,-47.99185843
04/07/2022,time_series_6,-44.24731625
05/07/2022,time_series_6,-46.5
06/07/2022,time_series_6,-48.77433438
07/07/2022,time_series_6,-44.9648403
08/07/2022,time_series_6,-47.25
09/07/2022,time_series_6,-49.55681033
10/07/2022,time_series_6,-45.68236435
11/07/2022,time_series_6,-48
12/07/2022,time_series_6,-50.33928629
13/07/2022,time_series_6,-46.3998884
14/07/2022,time_series_6,-48.75
15/07/2022,time_series_6,-51.12176224
16/07/2022,time_series_6,-47.11741244
17/07/2022,time_series_6,-49.5
18/07/2022,time_series_6,-51.90423819
19/07/2022,time_series_6,-47.83493649
20/07/2022,time_series_6,-50.25
21/07/2022,time_series_6,-52.68671414
22/07/2022,time_series_6,-48.55246054
23/07/2022,time_series_6,-51
24/07/2022,time_series_6,-53.4691901
25/07/2022,time_series_6,-49.26998459
26/07/2022,time_series_6,-51.75
27/07/2022,time_series_6,-54.25166605
28/07/2022,time_series_6,-49.98750863
29/07/2022,time_series_6,-52.5
30/07/2022,time_series_6,-55.034142
31/07/2022,time_series_6,-50.70503268
01/08/2022,time_series_6,-53.25
02/08/2022,time_series_6,-55.81661796
03/08/2022,time_series_6,-51.42255673
04/08/2022,time_series_6,-54
05/08/2022,time_series_6,-56.59909391
06/08/2022,time_series_6,-52.14008077
07/08/2022,time_series_6,-54.75
08/08/2022,time_series_6,-57.38156986
09/08/2022,time_series_6,-52.85760482
10/08/2022,time_series_6,-55.5
11/08/2022,time_series_6,-58.16404581
12/08/2022,time_series_6,-53.57512887
13/08/2022,time_series_6,-56.25
14/08/2022,time_series_6,-58.94652177
15/08/2022,time_series_6,-54.29265292
16/08/2022,time_series_6,-57
17/08/2022,time_series_6,-59.72899772
18/08/2022,time_series_6,-55.01017696
19/08/2022,time_series_6,-57.75
20/08/2022,time_series_6,-60.51147367
21/08/2022,time_series_6,-55.72770101
22/08/2022,time_series_6,-58.5
23/08/2022,time_series_6,-61.29394962
24/08/2022,time_series_6,-56.44522506
25/08/2022,time_series_6,-59.25
26/08/2022,time_series_6,-62.07642558
27/08/2022,time_series_6,-57.16274911
28/08/2022,time_series_6,-60
29/08/2022,time_series_6,-62.85890153
30/08/2022,time_series_6,-57.88027315
31/08/2022,time_series_6,-60.75
01/09/2022,time_series_6,-63.64137748
02/09/2022,time_series_6,-58.5977972
03/09/2022,time_series_6,-61.5
04/09/2022,time_series_6,-64.42385343
05/09/2022,time_series_6,-59.31532125
06/09/2022,time_series_6,-62.25
07/09/2022,time_series_6,-65.20632939
08/09/2022,time_series_6,-60.0328453
09/09/2022,time_series_6,-63
10/09/2022,time_series_6,-65.98880534
11/09/2022,time_series_6,-60.75036934
12/09/2022,time_series_6,-63.75
13/09/2022,time_series_6,-66.77128129
14/09/2022,time_series_6,-61.46789339
15/09/2022,time_series_6,-64.5
16/09/2022,time_series_6,-67.55375724
17/09/2022,time_series_6,-62.18541744
18/09/2022,time_series_6,-65.25
19/09/2022,time_series_6,-68.3362332
20/09/2022,time_series_6,-62.90294149
21/09/2022,time_series_6,-66
22/09/2022,time_series_6,-69.11870915
23/09/2022,time_series_6,-63.62046553
24/09/2022,time_series_6,-66.75
25/09/2022,time_series_6,-69.9011851
26/09/2022,time_series_6,-64.33798958
27/09/2022,time_series_6,-67.5
28/09/2022,time_series_6,-70.68366106
29/09/2022,time_series_6,-65.05551363
30/09/2022,time_series_6,-68.25
01/10/2022,time_series_6,-71.46613701
02/10/2022,time_series_6,-65.77303767
03/10/2022,time_series_6,-69
04/10/2022,time_series_6,-72.24861296
05/10/2022,time_series_6,-66.49056172
06/10/2022,time_series_6,-69.75
07/10/2022,time_series_6,-73.03108891
08/10/2022,time_series_6,-67.20808577
09/10/2022,time_series_6,-70.5
10/10/2022,time_series_6,-73.81356487
11/10/2022,time_series_6,-67.92560982
12/10/2022,time_series_6,-71.25
13/10/2022,time_series_6,-74.59604082
14/10/2022,time_series_6,-68.64313386
15/10/2022,time_series_6,-72
16/10/2022,time_series_6,-75.37851677
17/10/2022,time_series_6,-69.36065791
18/10/2022,time_series_6,-72.75
19/10/2022,time_series_6,-76.16099272
20/10/2022,time_series_6,-70.07818196
21/10/2022,time_series_6,-73.5
22/10/2022,time_series_6,-76.94346868
23/10/2022,time_series_6,-70.79570601
24/10/2022,time_series_6,-74.25
25/10/2022,time_series_6,-77.72594463
26/10/2022,time_series_6,-71.51323005
27/10/2022,time_series_6,-75
28/10/2022,time_series_6,-78.50842058
29/10/2022,time_series_6,-72.2307541
30/10/2022,time_series_6,-75.75
31/10/2022,time_series_6,-79.29089653
01/11/2022,time_series_6,-72.94827815
02/11/2022,time_series_6,-76.5
03/11/2022,time_series_6,-80.07337249
04/11/2022,time_series_6,-73.6658022
05/11/2022,time_series_6,-77.25
06/11/2022,time_series_6,-80.85584844
07/11/2022,time_series_6,-74.38332624
08/11/2022,time_series_6,-78
09/11/2022,time_series_6,-81.63832439
10/11/2022,time_series_6,-75.10085029
11/11/2022,time_series_6,-78.75
12/11/2022,time_series_6,-82.42080034
13/11/2022,time_series_6,-75.81837434
14/11/2022,time_series_6,-79.5
15/11/2022,time_series_6,-83.2032763
16/11/2022,time_series_6,-76.53589838
17/11/2022,time_series_6,-80.25
18/11/2022,time_series_6,-83.98575225
19/11/2022,time_series_6,-77.25342243
20/11/2022,time_series_6,-81
21/11/2022,time_series_6,-84.7682282
22/11/2022,time_series_6,-77.97094648
23/11/2022,time_series_6,-81.75
24/11/2022,time_series_6,-85.55070416
25/11/2022,time_series_6,-78.68847053
26/11/2022,time_series_6,-82.5
27/11/2022,time_series_6,-86.33318011
28/11/2022,time_series_6,-79.40599457
29/11/2022,time_series_6,-83.25
30/11/2022,time_series_6,-87.11565606
01/12/2022,time_series_6,-80.12351862
02/12/2022,time_series_6,-84
03/12/2022,time_series_6,-87.89813201
04/12/2022,time_series_6,-80.84104267
05/12/2022,time_series_6,-84.75
06/12/2022,time_series_6,-88.68060797
07/12/2022,time_series_6,-81.55856672
08/12/2022,time_series_6,-85.5
09/12/2022,time_series_6,-89.46308392
10/12/2022,time_series_6,-82.27609076
11/12/2022,time_series_6,-86.25
12/12/2022,time_series_6,-90.24555987
13/12/2022,time_series_6,-82.99361481
14/12/2022,time_series_6,-87
15/12/2022,time_series_6,-91.02803582
16/12/2022,time_series_6,-83.71113886
17/12/2022,time_series_6,-87.75
18/12/2022,time_series_6,-91.81051178
19/12/2022,time_series_6,-84.42866291
20/12/2022,time_series_6,-88.5
21/12/2022,time_series_6,-92.59298773
22/12/2022,time_series_6,-85.14618695
23/12/2022,time_series_6,-89.25
24/12/2022,time_series_6,-93.37546368
25/12/2022,time_series_6,-85.863711
26/12/2022,time_series_6,-90
27/12/2022,time_series_6,-94.15793963
28/12/2022,time_series_6,-86.58123505
29/12/2022,time_series_6,-90.75
30/12/2022,time_series_6,-94.94041559
31/12/2022,time_series_6,-87.2987591
01/01/2023,time_series_6,-91.5
01/01/2022,time_series_7,-150.0051192
02/01/2022,time_series_7,-149.9627676
03/01/2022,time_series_7,-149.7437913
04/01/2022,time_series_7,-149.2518747
05/01/2022,time_series_7,-148.5214013
06/01/2022,time_series_7,-147.7425023
07/01/2022,time_series_7,-147.1876703
08/01/2022,time_series_7,-147.0732059
09/01/2022,time_series_7,-147.4321474
10/01/2022,time_series_7,-148.0768508
11/01/2022,time_series_7,-148.685075
12/01/2022,time_series_7,-148.9751651
13/01/2022,time_series_7,-148.8805846
14/01/2022,time_series_7,-148.6240013
15/01/2022,time_series_7,-148.63601
16/01/2022,time_series_7,-149.3434991
17/01/2022,time_series_7,-150.926981
18/01/2022,time_series_7,-153.1740404
19/01/2022,time_series_7,-155.5182868
20/01/2022,time_series_7,-157.2642487
21/01/2022,time_series_7,-157.9012421
22/01/2022,time_series_7,-157.353911
23/01/2022,time_series_7,-156.0362224
24/01/2022,time_series_7,-154.6652229
25/01/2022,time_series_7,-153.9100702
26/01/2022,time_series_7,-154.0417195
27/01/2022,time_series_7,-154.7610605
28/01/2022,time_series_7,-155.3063834
29/01/2022,time_series_7,-154.8075713
30/01/2022,time_series_7,-152.72798
31/01/2022,time_series_7,-149.1796968
01/02/2022,time_series_7,-144.9461405
02/02/2022,time_series_7,-141.180148
03/02/2022,time_series_7,-138.9041591
04/02/2022,time_series_7,-138.5444888
05/02/2022,time_series_7,-139.7285896
06/02/2022,time_series_7,-141.4580368
07/02/2022,time_series_7,-142.5918333
08/02/2022,time_series_7,-142.4190128
09/02/2022,time_series_7,-141.0441798
10/02/2022,time_series_7,-139.3869219
11/02/2022,time_series_7,-138.7747338
12/02/2022,time_series_7,-140.3066903
13/02/2022,time_series_7,-144.2858869
14/02/2022,time_series_7,-150
15/02/2022,time_series_7,-155.9738455
16/02/2022,time_series_7,-160.5950129
17/02/2022,time_series_7,-162.8288757
18/02/2022,time_series_7,-162.6839226
19/02/2022,time_series_7,-161.1947753
20/02/2022,time_series_7,-159.9135987
21/02/2022,time_series_7,-160.1374912
22/02/2022,time_series_7,-162.2357851
23/02/2022,time_series_7,-165.4071156
24/02/2022,time_series_7,-168.0015176
25/02/2022,time_series_7,-168.2755027
26/02/2022,time_series_7,-165.2342899
27/02/2022,time_series_7,-159.1601203
28/02/2022,time_series_7,-151.5612221
01/03/2022,time_series_7,-144.54404
02/03/2022,time_series_7,-139.8875224
03/03/2022,time_series_7,-138.2501511
04/03/2022,time_series_7,-138.8908587
05/03/2022,time_series_7,-140.0511521
06/03/2022,time_series_7,-139.8338175
07/03/2022,time_series_7,-137.170637
08/03/2022,time_series_7,-132.4162216
09/03/2022,time_series_7,-127.2697295
10/03/2022,time_series_7,-124.0387761
11/03/2022,time_series_7,-124.5751295
12/03/2022,time_series_7,-129.3790336
13/03/2022,time_series_7,-137.3038386
14/03/2022,time_series_7,-146.0194345
15/03/2022,time_series_7,-153.0363167
16/03/2022,time_series_7,-156.8199501
17/03/2022,time_series_7,-157.4697073
18/03/2022,time_series_7,-156.6303836
19/03/2022,time_series_7,-156.6614268
20/03/2022,time_series_7,-159.4435521
21/03/2022,time_series_7,-165.3851938
22/03/2022,time_series_7,-173.1106733
23/03/2022,time_series_7,-179.9996399
24/03/2022,time_series_7,-183.3461948
25/03/2022,time_series_7,-181.6049683
26/03/2022,time_series_7,-175.1361776
27/03/2022,time_series_7,-166.0846946
28/03/2022,time_series_7,-157.430053
29/03/2022,time_series_7,-151.6382237
30/03/2022,time_series_7,-149.5443919
31/03/2022,time_series_7,-150
01/04/2022,time_series_7,-150.4658465
02/04/2022,time_series_7,-148.2873115
03/04/2022,time_series_7,-142.0575295
04/04/2022,time_series_7,-132.4190547
05/04/2022,time_series_7,-121.9066251
06/04/2022,time_series_7,-113.8800363
07/04/2022,time_series_7,-111.0291459
08/04/2022,time_series_7,-114.1467718
09/04/2022,time_series_7,-121.7536215
10/04/2022,time_series_7,-130.7685078
11/04/2022,time_series_7,-137.926598
12/04/2022,time_series_7,-141.2889034
13/04/2022,time_series_7,-141.1307856
14/04/2022,time_series_7,-139.7782953
15/04/2022,time_series_7,-140.4520699
16/04/2022,time_series_7,-145.6506815
17/04/2022,time_series_7,-155.8345274
18/04/2022,time_series_7,-169.0442422
19/04/2022,time_series_7,-181.65754
20/04/2022,time_series_7,-189.9533679
21/04/2022,time_series_7,-191.7637081
22/04/2022,time_series_7,-187.4380926
23/04/2022,time_series_7,-179.6562233
24/04/2022,time_series_7,-172.1598088
25/04/2022,time_series_7,-167.9863228
26/04/2022,time_series_7,-168.0322868
27/04/2022,time_series_7,-170.6312624
28/04/2022,time_series_7,-172.3626156
29/04/2022,time_series_7,-169.7276202
30/04/2022,time_series_7,-160.9119201
01/05/2022,time_series_7,-146.7981715
02/05/2022,time_series_7,-130.7321608
03/05/2022,time_series_7,-117.1260061
04/05/2022,time_series_7,-109.5328155
05/05/2022,time_series_7,-109.08746
06/05/2022,time_series_7,-114.0500637
07/05/2022,time_series_7,-120.6802886
08/05/2022,time_series_7,-125.0461754
09/05/2022,time_series_7,-124.9244269
10/05/2022,time_series_7,-120.8935842
11/05/2022,time_series_7,-116.0899213
12/05/2022,time_series_7,-114.7205919
13/05/2022,time_series_7,-120.0183677
14/05/2022,time_series_7,-132.5979284
15/05/2022,time_series_7,-150
16/05/2022,time_series_7,-167.6618041
17/05/2022,time_series_7,-180.8833356
18/05/2022,time_series_7,-186.8830175
19/05/2022,time_series_7,-185.9809232
20/05/2022,time_series_7,-181.3453709
21/05/2022,time_series_7,-177.4081845
22/05/2022,time_series_7,-177.6831491
23/05/2022,time_series_7,-183.0135334
24/05/2022,time_series_7,-191.0856415
25/05/2022,time_series_7,-197.4585464
26/05/2022,time_series_7,-197.6468462
27/05/2022,time_series_7,-189.2884317
28/05/2022,time_series_7,-173.3741
29/05/2022,time_series_7,-153.9427474
30/05/2022,time_series_7,-136.3600999
31/05/2022,time_series_7,-124.9674735
01/06/2022,time_series_7,-121.1939188
02/06/2022,time_series_7,-123.0206569
03/06/2022,time_series_7,-126.0605847
04/06/2022,time_series_7,-125.7575649
05/06/2022,time_series_7,-119.6760512
06/06/2022,time_series_7,-108.7962208
07/06/2022,time_series_7,-97.18554798
08/06/2022,time_series_7,-90.17631006
09/06/2022,time_series_7,-91.88601037
10/06/2022,time_series_7,-103.2397804
11/06/2022,time_series_7,-121.4336367
12/06/2022,time_series_7,-141.1118881
13/06/2022,time_series_7,-156.7291343
14/06/2022,time_series_7,-165.0038901
15/06/2022,time_series_7,-166.3154133
16/06/2022,time_series_7,-164.3801826
17/06/2022,time_series_7,-164.3476886
18/06/2022,time_series_7,-170.2020291
19/06/2022,time_series_7,-182.6935368
20/06/2022,time_series_7,-198.7891993
21/06/2022,time_series_7,-212.926074
22/06/2022,time_series_7,-219.5047192
23/06/2022,time_series_7,-215.4674343
24/06/2022,time_series_7,-201.7509538
25/06/2022,time_series_7,-182.9175145
26/06/2022,time_series_7,-165.1163148
27/06/2022,time_series_7,-153.3136798
28/06/2022,time_series_7,-149.0836647
29/06/2022,time_series_7,-150
30/06/2022,time_series_7,-150.9265737
01/07/2022,time_series_7,-146.6118554
02/07/2022,time_series_7,-134.3712678
03/07/2022,time_series_7,-115.5862348
04/07/2022,time_series_7,-95.29184881
05/07/2022,time_series_7,-80.01757025
06/07/2022,time_series_7,-74.87062144
07/07/2022,time_series_7,-81.22033769
08/07/2022,time_series_7,-96.07509553
09/07/2022,time_series_7,-113.4601648
10/07/2022,time_series_7,-127.168121
11/07/2022,time_series_7,-133.6026416
12/07/2022,time_series_7,-133.3809866
13/07/2022,time_series_7,-130.9325893
14/07/2022,time_series_7,-132.2681299
15/07/2022,time_series_7,-141.9578639
16/07/2022,time_series_7,-160.7420739
17/07/2022,time_series_7,-184.914444
18/07/2022,time_series_7,-207.7967932
19/07/2022,time_series_7,-222.642487
20/07/2022,time_series_7,-225.6261741
21/07/2022,time_series_7,-217.5222741
22/07/2022,time_series_7,-203.2762241
23/07/2022,time_series_7,-189.6543946
24/07/2022,time_series_7,-182.0625754
25/07/2022,time_series_7,-182.0228542
26/07/2022,time_series_7,-186.5014642
27/07/2022,time_series_7,-189.4188479
28/07/2022,time_series_7,-184.6476692
29/07/2022,time_series_7,-169.0958602
30/07/2022,time_series_7,-144.4166462
31/07/2022,time_series_7,-116.5181811
01/08/2022,time_series_7,-93.07186422
02/08/2022,time_series_7,-80.16147199
03/08/2022,time_series_7,-79.63043117
04/08/2022,time_series_7,-88.37153774
05/08/2022,time_series_7,-99.9025403
06/08/2022,time_series_7,-107.5005175
07/08/2022,time_series_7,-107.429841
08/08/2022,time_series_7,-100.7429887
09/08/2022,time_series_7,-92.79292064
10/08/2022,time_series_7,-90.66645004
11/08/2022,time_series_7,-99.73004504
12/08/2022,time_series_7,-120.9099698
13/08/2022,time_series_7,-150
14/08/2022,time_series_7,-179.3497626
15/08/2022,time_series_7,-201.1716582
16/08/2022,time_series_7,-210.9371594
17/08/2022,time_series_7,-209.2779239
18/08/2022,time_series_7,-201.4959664
19/08/2022,time_series_7,-194.9027704
20/08/2022,time_series_7,-195.2288071
21/08/2022,time_series_7,-203.7912816
22/08/2022,time_series_7,-216.7641674
23/08/2022,time_series_7,-226.9155752
24/08/2022,time_series_7,-227.0181898
25/08/2022,time_series_7,-213.3425736
26/08/2022,time_series_7,-187.5880797
27/08/2022,time_series_7,-156.3242727
28/08/2022,time_series_7,-128.1761598
29/08/2022,time_series_7,-110.0474246
30/08/2022,time_series_7,-104.1376866
31/08/2022,time_series_7,-107.1504551
01/09/2022,time_series_7,-112.0700173
02/09/2022,time_series_7,-111.6813123
03/09/2022,time_series_7,-102.1814653
04/09/2022,time_series_7,-85.17621997
05/09/2022,time_series_7,-67.10136645
06/09/2022,time_series_7,-56.31384405
07/09/2022,time_series_7,-59.1968912
08/09/2022,time_series_7,-77.10052719
09/09/2022,time_series_7,-105.5634349
10/09/2022,time_series_7,-136.2043416
11/09/2022,time_series_7,-160.4219519
12/09/2022,time_series_7,-173.1878302
13/09/2022,time_series_7,-175.1611193
14/09/2022,time_series_7,-172.1299816
15/09/2022,time_series_7,-172.0339503
16/09/2022,time_series_7,-180.9605061
17/09/2022,time_series_7,-200.0018798
18/09/2022,time_series_7,-224.4677252
19/09/2022,time_series_7,-245.8525081
20/09/2022,time_series_7,-255.6632436
21/09/2022,time_series_7,-249.3299003
22/09/2022,time_series_7,-228.3657301
23/09/2022,time_series_7,-199.7503345
24/09/2022,time_series_7,-172.8025765
25/09/2022,time_series_7,-154.9891359
26/09/2022,time_series_7,-148.6229374
27/09/2022,time_series_7,-150
28/09/2022,time_series_7,-151.387301
29/09/2022,time_series_7,-144.9363994
30/09/2022,time_series_7,-126.685006
01/10/2022,time_series_7,-98.75341487
02/10/2022,time_series_7,-68.67707255
03/10/2022,time_series_7,-46.15510425
04/10/2022,time_series_7,-38.712097
05/10/2022,time_series_7,-48.2939036
06/10/2022,time_series_7,-70.39656959
07/10/2022,time_series_7,-96.15182181
08/10/2022,time_series_7,-116.409644
09/10/2022,time_series_7,-125.9163799
10/10/2022,time_series_7,-125.6311876
11/10/2022,time_series_7,-122.0868833
12/10/2022,time_series_7,-124.0841898
13/10/2022,time_series_7,-138.2650462
14/10/2022,time_series_7,-165.6496204
15/10/2022,time_series_7,-200.7846458
16/10/2022,time_series_7,-233.9360464
17/10/2022,time_series_7,-255.3316062
18/10/2022,time_series_7,-259.4886401
19/10/2022,time_series_7,-247.6064556
20/10/2022,time_series_7,-226.8962249
21/10/2022,time_series_7,-207.1489805
22/10/2022,time_series_7,-196.1388281
23/10/2022,time_series_7,-196.0134216
24/10/2022,time_series_7,-202.371666
25/10/2022,time_series_7,-206.4750802
26/10/2022,time_series_7,-199.5677181
27/10/2022,time_series_7,-177.2798002
28/10/2022,time_series_7,-142.0351209
29/10/2022,time_series_7,-102.3042014
30/10/2022,time_series_7,-69.01772235
31/10/2022,time_series_7,-50.79012844
01/11/2022,time_series_7,-50.17340235
02/11/2022,time_series_7,-62.6930118
03/11/2022,time_series_7,-79.12479203
04/11/2022,time_series_7,-89.9548596
05/11/2022,time_series_7,-89.93525517
06/11/2022,time_series_7,-80.59239311
07/11/2022,time_series_7,-69.49592
08/11/2022,time_series_7,-66.61230816
09/11/2022,time_series_7,-79.44172241
10/11/2022,time_series_7,-109.2220112
11/11/2022,time_series_7,-150
12/11/2022,time_series_7,-191.0377212
13/11/2022,time_series_7,-221.4599808
14/11/2022,time_series_7,-234.9913013
15/11/2022,time_series_7,-232.5749245
16/11/2022,time_series_7,-221.6465619
17/11/2022,time_series_7,-212.3973563
18/11/2022,time_series_7,-212.774465
19/11/2022,time_series_7,-224.5690299
20/11/2022,time_series_7,-242.4426934
